Srno,Address,Beds,bathroom,PropertyType,Balcony,City,BHKType
1938,"95 County Road 822, Clanton, AL 35046",2,1,home,2,Clanton,3
1939,"130 Maplewood Dr, Clanton, AL 35045",3,2,home,2,Clanton,3
1940,"1110 Narrow Ln, Clanton, AL 35045",2,2,home,2,Clanton,3
1941,"4940 County Road 32, Clanton, AL 35046",4,3,home,2,Clanton,3
1942,"295 Avalon Way, Clanton, AL 35045",4,2,home,2,Clanton,3
1943,"263 County Road 861, Clanton, AL 35046",6,4.5,home,2,Clanton,3
1944,"809 Ola St, Clanton, AL 35045",3,2,home,2,Clanton,3
1945,"135 Avalon Way, Clanton, AL 35045",4,2,home,2,Clanton,3
1946,"116 Candler St, Clanton, AL 35045",3,2,home,2,Clanton,3
1947,"339 Ballington Way, Clanton, AL 35045",3,2,home,2,Clanton,3
1948,"2821 Yellowleaf Rd, Clanton, AL 35045",3,2,home,2,Clanton,3
1949,"73 County Road 598, Clanton, AL 35045",1,1,home,2,Clanton,3
1950,"28 County Road 192, Clanton, AL 35046",2,1,home,2,Clanton,3
1951,"2715 County Road 18, Clanton, AL 35045",4,2.5,home,2,Clanton,3
1952,"1791 County Road 411, Clanton, AL 35045",4,4.5,home,2,Clanton,3
1953,"79 County Road 742, Clanton, AL 35046",4,2,home,2,Clanton,3
1954,"90 Avalon Way, Clanton, AL 35045",4,2,home,2,Clanton,3
1955,"4006 Yellowleaf Rd, Clanton, AL 35045",3,2,home,2,Clanton,3
1956,"60 Avalon Way, Clanton, AL 35045",4,2,home,2,Clanton,3
1957,"202 Elwyn Ave, Clanton, AL 35045",3,2,home,2,Clanton,3
1958,"6068 County Road 264, Clanton, AL 35046",3,2,home,2,Clanton,3
1959,"135 County Road 80, Clanton, AL 35045",4,2,home,2,Clanton,3
1960,"1032 Temple Rd, Clanton, AL 35045",5,3,home,2,Clanton,3
1961,"159 County Road 735, Clanton, AL 35046",4,3,home,2,Clanton,3
1962,"1375 County Road 249, Clanton, AL 35046",4,3,home,2,Clanton,3
1963,"120 Avalon Way, Clanton, AL 35045",4,2,home,2,Clanton,3
1964,"2015 County Road 18, Clanton, AL 35045",3,2,home,2,Clanton,3
1965,"657 County Road 188, Clanton, AL 35046",3,2,home,2,Clanton,3
1966,"55 Crest Loop Rd, Clanton, AL 35045",4,2.5,home,2,Clanton,3
1967,"108 Round Forest Dr, Clanton, AL 35045",4,3,home,2,Clanton,3
1968,"104 Adriane Dr, Clanton, AL 35045",5,3,home,2,Clanton,3
1969,"96 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1970,"98 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1971,"94 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1972,"88 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1973,"86 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1974,"84 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1975,"90 Park Dr, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1976,"114 County Road 196 Rd, Clanton, AL 35046",3,2,home,2,Clanton,3
1977,"6951 County Road 24, Clanton, AL 35045",3,2,home,2,Clanton,3
1978,"209 Lake View Dr, Clanton, AL 35046",4,3.5,home,2,Clanton,3
1979,"6206 County Road 53, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1980,"1348 County Road 249, Clanton, AL 35046",3,2,home,2,Clanton,3
1981,"310 Thrash Rd, Clanton, AL 35045",4,2,home,2,Clanton,3
1982,"390 County Road 423, Clanton, AL 35045",3,2,home,2,Clanton,3
1983,"985 County Road 257, Clanton, AL 35046",3,3,home,2,Clanton,3
1984,"15 County Road 78, Clanton, AL 35045",4,3,home,2,Clanton,3
1985,"4571 Highway 145, Clanton, AL 35046",1,1,home,2,Clanton,3
1986,"38 County Road 735, Clanton, AL 35046",4,2,home,2,Clanton,3
1987,"921 New Harmony Rd, Clanton, AL 35045",3,2,home,2,Clanton,3
1988,"2106 4th Ave, Clanton, AL 35045",3,2,home,2,Clanton,3
1989,"1370 County Road 759, Clanton, AL 35045",3,2.5,home,2,Clanton,3
1990,"19 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1991,"17 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1992,"18 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1993,"16 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1994,"15 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1995,"14 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1996,"10 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1997,"8 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1998,"40 County Road 951, Clanton, AL 35045",3,2,home,2,Clanton,3
1999,"368 Lamon Chapel Loop, Jasper, AL 35503",4,2.5,home,2, Jasper,3
2000,"111 Duskin Point Rd, Jasper, AL 35504",4,3,home,2, Jasper,3
2001,"1311 Vineland Drive Dr, Jasper, AL 35501",2,1.5,home,2, Jasper,3
2002,"1301 Gamble Ave, Jasper, AL 35501",3,2,home,2, Jasper,3
2003,"1188 Summerville RD Rd, Jasper, AL 35504",3,2,home,2, Jasper,3
2004,"600 Fernway Dr, Jasper, AL 35501",3,2,home,2, Jasper,3
2005,"211 Lamon Chapel Loop, Jasper, AL 35503",3,2,home,2, Jasper,3
2006,"9661 Curry Highway, Unit 311 Hwy, Jasper, AL 35503",3,2,home,2, Jasper,3
2007,"1193 Highway 5, Jasper, AL 35503",3,2,home,2, Jasper,3
2008,"9661 Curry Hwy #242, Jasper, AL 35503",3,2,home,2, Jasper,3
2009,"1949 Trotter Rd, Jasper, AL 35503",3,2,home,2, Jasper,3
2010,"1701 Sharon Ln, Jasper, AL 35504",3,2,home,2, Jasper,3
2011,"707 Haston Cir, Jasper, AL 35504",3,2,home,2, Jasper,3
2012,"2809 Whitehouse Rd, Jasper, AL 35501",4,2,home,2, Jasper,3
2013,"10467 Al-195, Jasper, AL 35503",2,1,home,2, Jasper,3
2014,"211 Wendy Way, Jasper, AL 35504",4,2,home,2, Jasper,3
2015,"414 E 21st St, Jasper, AL 35501",2,2,home,2, Jasper,3
2016,"410 East 21st St, Jasper, AL 35501",2,2,home,2, Jasper,3
2017,"901 Old Wood Ln, Jasper, AL 35504",4,4,home,2, Jasper,3
2018,"2309 Greenwood CR Cir, Jasper, AL 35501",2,2,home,2, Jasper,3
2019,"2104 Heatherwood Dr, Jasper, AL 35504",3,2,home,2, Jasper,3
2020,"133 Boardwalk Ln, Jasper, AL 35503",3,1,home,2, Jasper,3
2021,"384 Richardson Rd, Jasper, AL 35504",3,2.5,home,2, Jasper,3
2022,"6 Meadowview Dr, Jasper, AL 35501",2,1,home,2, Jasper,3
2023,"1202 W 5th St, Jasper, AL 35501",4,1.5,home,2, Jasper,3
2024,"304 Forestdale Dr, Jasper, AL 35501",3,1.5,home,2, Jasper,3
2025,"27 Battle Creek Rd, Jasper, AL 35503",3,2,home,2, Jasper,3
2026,"683 Troubadour Ln, Jasper, AL 35501",4,2,home,2, Jasper,3
2027,"671 Troubadour Ln, Jasper, AL 35501",4,2,home,2, Jasper,3
2028,"409 13th St W, Jasper, AL 35501",5,3,home,2, Jasper,3
2029,"60 Whittemore Rd, Jasper, AL 35504",3,2,home,2, Jasper,3
2030,"1302 Janna St, Jasper, AL 35504",3,2.5,home,2, Jasper,3
2031,"44 Red Bird Ln, Jasper, AL 35504",3,2,home,2, Jasper,3
2032,"9661 Curry Hwy #341, Jasper, AL 35503",3,2,home,2, Jasper,3
2033,"111 Liberty Rd, Jasper, AL 35501",2,3,home,2, Jasper,3
2034,"1307 Golden Eagle Dr, Jasper, AL 35504",3,2,home,2, Jasper,3
2035,"1201 Alabama Ave, Jasper, AL 35501",2,1,home,2, Jasper,3
2036,"1502 Afton Way, Jasper, AL 35504",3,2,home,2, Jasper,3
2037,"21 Lakeview Dr, Jasper, AL 35503",3,3,home,2, Jasper,3
2038,"377 Arrow Rd, Jasper, AL 35501",4,2,home,2, Jasper,3
2039,"4799 Arkadelphia Rd, Jasper, AL 35504",6,4,home,2, Jasper,3
2040,"9661 Curry Highway Unit 341 Hwy, Jasper, AL 35503",3,2,home,2, Jasper,3
2041,"502 Park Ave, Jasper, AL 35501",5,3.5,home,2, Jasper,3
2042,"2907 Long Ridge Dr, Jasper, AL 35504",5,4.5,home,2, Jasper,3
2043,"102 NW 13th St, Jasper, AL 35504",2,2,home,2, Jasper,3
2044,"3152 Boardwalk Cir, Jasper, AL 35504",3,2.5,home,2, Jasper,3
2045,"4325 Highway 195, Jasper, AL 35503",2,2.5,home,2, Jasper,3
2046,"355 Harbor Loop, Jasper, AL 35504",4,4,home,2, Jasper,3
2047,"508 Glenview Dr, Jasper, AL 35501",4,4,home,2, Jasper,3
2048,"713 Hillsdale Rd, Jasper, AL 35504",4,2,home,2, Jasper,3
2049,"9661 Curry Hwy Unit #331 Hwy, Jasper, AL 35503",3,2,home,2, Jasper,3
2050,"219 County Road 4105, Jasper, AL 35503",4,2,home,2, Jasper,3
2051,"1910 Blooming Grove Rd, Jasper, AL 35504",3,2,home,2, Jasper,3
2052,"4979 Duncan Rd, Nauvoo, AL 35578",4,2,home,2, Jasper,3
2053,"910 Pine St, Jasper, AL 35501",3,2,home,2, Jasper,3
2054,"4020 Crescent Ln, Jasper, AL 35503",2,1,home,2, Jasper,3
2055,"800 N Airport Rd, Jasper, AL 35504",3,2.5,home,2, Jasper,3
2056,"1205 Willowbrook Dr, Jasper, AL 35504",3,2,home,2, Jasper,3
2057,"301 Matthews Dr, Jasper, AL 35503",5,3.5,home,2, Jasper,3
2058,"707 Hillsdale Rd, Jasper, AL 35504",3,2,home,2, Jasper,3
2059,"266 Boardwalk Way, Jasper, AL 35504",5,4.5,home,2, Jasper,3
2060,"1004 E St, Jasper, AL 35501",2,1,home,2, Jasper,3
2061,"380 Dowdey Rd, Jasper, AL 35504",3,1,home,2, Jasper,3
2062,"1900 Devon Dr, Jasper, AL 35501",3,2,home,2, Jasper,3
2063,"132 Back Bay Drive (lot 46), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2064,"31 Back Bay Drive (lot 54), Jasper, AL 35504",4,4.5,home,2, Jasper,3
2065,"173 Stillwater Drive (lot 57), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2066,"261 Stillwater Drive (lot 55), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2067,"213 Stillwater Drive (lot 56), Jasper, AL 35504",5,4,home,2, Jasper,3
2068,"87 Back Bay Drive (lot 52), Jasper, AL 35504",5,4,home,2, Jasper,3
2069,"59 Back Bay Drive (lot 53), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2070,"111 Back Bay Drive (lot 51), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2071,"333 Stillwater Drive (lot 41), Jasper, AL 35504",4,4.5,home,2, Jasper,3
2072,"366 Stillwater Drive (lot 32), Jasper, AL 35504",4,4.5,home,2, Jasper,3
2073,"112 Back Bay Drive (lot 45), Jasper, AL 35504",5,4,home,2, Jasper,3
2074,"312 Stillwater Drive (lot 22), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2075,"84 Back Bay Drive (lot 44), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2076,"371 Stillwater Drive (lot 40), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2077,"260 Mills Creek Parkway (lot 2), Jasper, AL 35504",5,4,home,2, Jasper,3
2078,"43 Back Bay Drive (lot 43), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2079,"300 Stillwater Drive (lot 21), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2080,"399 Stillwater Drive (lot 39), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2081,"303 Stillwater Drive (lot 42), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2082,"317 Mills Creek Parkway (lot 13), Jasper, AL 35504",4,3.5,home,2, Jasper,3
2083,"2004 Skinner Dr, Jasper, AL 35501",4,2,home,2, Jasper,3
2084,"2004 21st St W, Jasper, AL 35501",4,2,home,2, Jasper,4
2085,"1201 NW 11th St, Jasper, AL 35503",3,2.5,home,2, Jasper,4
2086,"1509 Alabama Ave, Jasper, AL 35501",3,1,home,2, Jasper,4
2087,"115 Battle Creek Rd, Jasper, AL 35503",7,7,home,2, Jasper,4
2088,"2206 Overbook Dr, Jasper, AL 35504",5,5,home,2, Jasper,4
2089,"3795 N Walston Bridge Rd, Jasper, AL 35504",4,3.5,home,2, Jasper,4
2090,"654 Blue Water Pointe Dr, Jasper, AL 35504",6,4,home,2, Jasper,4
2091,"121 Wendy Way, Jasper, AL 35504",3,2,home,2, Jasper,4
2092,"502 E E 18th Street St, Jasper, AL 35501",3,2,home,2, Jasper,4
2093,"35 Rutledge Dr, Jasper, AL 35504",3,2,home,2, Jasper,4
2094,"1304 S Highway 69, Jasper, AL 35501",3,2,home,2, Jasper,4
2095,"410 W 8th St, Jasper, AL 35501",3,2,home,2, Jasper,4
2096,"657 Raccoon Branch Rd, Jasper, AL 35504",3,2,home,2, Jasper,4
2097,"605 6th St, Jasper, AL 35501",4,3.5,home,2, Jasper,4
2098,"2100 20th Ave Ave E, Jasper, AL 35501",3,2,home,2, Jasper,4
2099,"1284 Harbor Light Trl, Jasper, AL 35504",6,6.5,home,2, Jasper,4
2100,"2475 Creekside Ln, Jasper, AL 35503",4,2,home,2, Jasper,4
2101,"258 Valleyview Dr, Jasper, AL 35504",5,4.5,home,2, Jasper,4
2102,"312 Crescent Cir, Jasper, AL 35503",3,2,home,2, Jasper,4
2103,"314 Crescent Cir, Jasper, AL 35503",3,2,home,2, Jasper,4
2104,"380 2nd St, Sipsey, AL 35584",1,1,home,2, Jasper,4
2105,"1001 26th Street St, Jasper, AL 35501",4,2,home,2, Jasper,4
2106,"2477 Hidden Ridge Ln, Jasper, AL 35504",7,6,home,2, Jasper,4
2107,"31352 Hwy 69 N, Jasper, AL 35504",5,5,home,2, Jasper,4
2108,"84 Victor Dr, Jasper, AL 35501",4,2,home,2, Jasper,4
2109,"274 Lake Shore Drive South, Jasper, AL 35504",3,3,home,2, Jasper,4
2110,"210 County RD 3989, Jasper, AL 35503",3,4,home,2, Jasper,4
2111,"425 Blue Water Pointe Dr, Jasper, AL 35504",6,5.5,home,2, Jasper,4
2112,"138 Grand Oak Drive Dr, Jasper, AL 35504",6,5.5,home,2, Jasper,4
2113,"191 Stonebrook Cove Drive Dr, Jasper, AL 35504",4,3,home,2, Jasper,4
2114,"140 Noah's Road Rd, Jasper, AL 35503",4,4.5,home,2, Jasper,4
2115,"192 Stillwater Drive (lot 16), Jasper, AL 35504",4,3.5,home,2, Jasper,4
2116,"216 Stillwater Drive (lot 17), Jasper, AL 35504",4,3.5,home,2, Jasper,4
2117,"136 Stillwater Drive (lot 15), Jasper, AL 35504",4,4.5,home,2, Jasper,4
2118,"325 Pinedale Shores Rd, Jasper, AL 35503",4,2,home,2, Jasper,4
2119,"2407 Beacon St, Phenix City, AL 36867",4,2.5,home,2,Phenix City,4
2120,"25 Maggy Ct, Phenix City, AL 36867",4,2.5,home,2,Phenix City,4
2121,"624 Lee Road 0213, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2122,"81 Lee Road 2030, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2123,"2402 Alpha Dr, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2124,"74 Mcmurrian, Phenix City, AL 36869",7,4,home,2,Phenix City,4
2125,"773 Lee Road 437, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2126,"5303 River Oak Way, Phenix City, AL 36867",4,3,home,2,Phenix City,4
2127,"654 Mill Pond Dr, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2128,"1105 South Railroad St, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2129,"260 Lee Road 437, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2130,"1 Coventry Ct, Phenix City, AL 36870",6,3.5,home,2,Phenix City,4
2131,"41 Pine Ridge Trl, Phenix City, AL 36869",2,1,home,2,Phenix City,4
2132,"2905 Dotti Dr, Phenix City, AL 36870",4,3,home,2,Phenix City,4
2133,"4323 Lee Road 248, Phenix City, AL 36867",6,7,home,2,Phenix City,4
2134,"1604 48th St, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2135,"25 Redwood Dr, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2136,"3307 Hummingbird Ct, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2137,"365 Partisian Dr, Phenix City, AL 36870",3,2.5,home,2,Phenix City,4
2138,"1611 Fletcher Dr, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2139,"32 Red Maple Dr, Phenix City, AL 36869",5,3,home,2,Phenix City,4
2140,"3402 Sandfort Rd, Phenix City, AL 36869",3,1.5,home,2,Phenix City,4
2141,"21 Sweet Birch Dr, Phenix City, AL 36869",5,3,home,2,Phenix City,4
2142,"294 Lee Road 2138, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2143,"3311 Chariot Ct, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2144,"1305 Fletcher Dr, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2145,"70 Lee Road 2030, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2146,"3909 Auburn Rd, Phenix City, AL 36870",3,1,home,2,Phenix City,4
2147,"4604 S Tillery Dr, Phenix City, AL 36867",3,2.5,home,2,Phenix City,4
2148,"434 Partisan Dr, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2149,"410 Partisan Dr, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2150,"3405 Canopy Ct, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2151,"1804 16th Pl, Phenix City, AL 36867",2,1,home,2,Phenix City,4
2152,"14 Elizabeth Way, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2153,"906 30th St, Phenix City, AL 36870",4,2,home,2,Phenix City,4
2154,"2505 40th St, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2155,"4 Harding Dr, Phenix City, AL 36869",4,2.5,home,2,Phenix City,4
2156,"482 Lee Road 553, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2157,"8 Woodmere Ct, Phenix City, AL 36870",4,3,home,2,Phenix City,4
2158,"802 17th Ave S, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2159,"2900 Nancy Dr, Phenix City, AL 36870",4,3,home,2,Phenix City,4
2160,"265 Lee Road 2105, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2161,"12 Ford Rd, Phenix City, AL 36869",3,2.5,home,2,Phenix City,4
2162,"1807 (a&b) 10th Ct, Phenix City, AL 36867",4,2,home,2,Phenix City,4
2163,"2105 (a&b) 5th St S, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2164,"110 23rd Ct, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2165,"12 Crosswinds Rd, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2166,"1505 8th Ave, Phenix City, AL 36867",2,1,home,2,Phenix City,4
2167,"13 Cricket Ct, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2168,"16 S Brookside Dr, Phenix City, AL 36869",3,1,home,2,Phenix City,4
2169,"208 Lee Rd 209 Rd, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2170,"8 Hickory St, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2171,"2408 13th Ave, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2172,"1303 2nd Pl S, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2173,"411 5th Pl S, Phenix City, AL 36869",4,2.5,home,2,Phenix City,4
2174,"12 Springwood Dr, Phenix City, AL 36870",4,4,home,2,Phenix City,4
2175,"64 Ryan Loop, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2176,"822 Lee Road 0213, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2177,"16 Lee Road 919 Ct, Phenix City, AL 36870",4,3,home,2,Phenix City,4
2178,"2823 Dotti Dr, Phenix City, AL 36870",4,3,home,2,Phenix City,4
2179,"408 Lee Road 2019, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2180,"1818 18th Ave, Phenix City, AL 36867",5,2,home,2,Phenix City,4
2181,"18 Maggy Ct, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2182,"1900,1902,1904 10th Ct, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2183,"314 Lee rd 508, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2184,"405 Oliver Trail Ln, Phenix City, AL 36867",4,3.5,home,2,Phenix City,4
2185,"32 Crosswinds Rd, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2186,"36 Crosswinds Rd, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2187,"28 Crosswinds Rd, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2188,"24 Crosswinds Rd, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2189,"4200 Bridgecrest Dr Unit L4, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2190,"30 Red Maple St, Phenix City, AL 36869",4,2.5,home,2,Phenix City,4
2191,"Delilah Plan, Smiths Station, AL 36877",4,2.5,home,2,Phenix City,4
2192,"3902 25th Ave, Phenix City, AL 36867",4,2,home,2,Phenix City,4
2193,"597 Lee Road 314, Smiths Station, AL 36877",4,2.5,home,2,Phenix City,4
2194,"40 Old Crawford Rd, Phenix City, AL 36870",3,1,home,2,Phenix City,4
2195,"4 Hilltop Dr, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2196,"10 Forest Ridge Ln, Phenix City, AL 36869",4,2.5,home,2,Phenix City,4
2197,"812 20th St, Phenix City, AL 36867",2,2,home,2,Phenix City,4
2198,"708 Fontaine Rd, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2199,"2302 19th Ave, Phenix City, AL 36867",3,1.5,home,2,Phenix City,4
2200,"1605 7th St S, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2201,"529 Mimosa Rd, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2202,"57 Wiggins Ln, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2203,"33 Old Opelika Rd, Phenix City, AL 36870",5,4,home,2,Phenix City,4
2204,"2412 Sandfort Rd, Phenix City, AL 36869",3,4,home,2,Phenix City,4
2205,"57 Lee Rd 2139, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2206,"22A Jowers Rd, Phenix City, AL 36869",4,3,home,2,Phenix City,4
2207,"1909 Summerville Rd, Phenix City, AL 36867",3,1,home,2,Phenix City,4
2208,"705 Williams Ave, Phenix City, AL 36869",3,2.5,home,2,Phenix City,4
2209,"9 Trafford Trl, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2210,"32 Vineyard Dr, Phenix City, AL 36869",3,2,home,2,Phenix City,4
2211,"2502 4th Ave, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2212,"1602 46th St, Phenix City, AL 36867",4,2,home,2,Phenix City,4
2213,"4400 Sue Dr, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2214,"5 Hillside Ct, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2215,"48 Peacock Dr, Phenix City, AL 36869",7,5,home,2,Phenix City,4
2216,"54 Lee Road 0966, Phenix City, AL 36870",3,2.5,home,2,Phenix City,4
2217,"1010 Sandfort Rd, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2218,"247 Lee Road 851, Phenix City, AL 36870",3,2.5,home,2,Phenix City,4
2219,"21 Lee Road 0855, Phenix City, AL 36870",4,2.5,home,2,Phenix City,4
2220,"1305 17th Ct, Phenix City, AL 36867",2,3,home,2,Phenix City,4
2221,"762 Lee 0197 Rd, Phenix City, AL 36870",4,2,home,2,Phenix City,4
2222,"1011 21st St, Phenix City, AL 36867",3,1,home,2,Phenix City,4
2223,"79 Ivy Loop, Phenix City, AL 36867",4,2.5,home,2,Phenix City,4
2224,"46 Lee 2035 Rd, Phenix City, AL 36870",3,2,home,2,Phenix City,4
2225,"9 Setter Dr, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2226,"1101 4th St S, Phenix City, AL 36869",4,2,home,2,Phenix City,4
2227,"1200 32nd St, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2228,"2901 Summerville Rd, Phenix City, AL 36867",4,3,home,2,Phenix City,4
2229,"1213 Sandfort Rd, Phenix City, AL 36867",2,1,home,2,Phenix City,4
2230,"58 Lee Rd 496, Phenix City, AL 36870",1,1,home,2,Phenix City,4
2231,"1410 22nd Street St, Phenix City, AL 36867",3,2,home,2,Phenix City,4
2232,"3104 Western Ave #401, Seattle, WA 98121",1,1,home,2,Seattle,4
2233,"1000 Aurora Ave N #311, Seattle, WA 98109",1,1,home,2,Seattle,4
2234,"8817 Midvale Ave N Unit D, Seattle, WA 98103",3,2,home,2,Seattle,4
2235,"4121 Martin Luther King Jr Way S, Seattle, WA 98108",3,2.5,home,2,Seattle,4
2236,"12600 57th Ave S Unit E101, Seattle, WA 98178",1,1,home,2,Seattle,4
2237,"528 Malden Ave E Unit B, Seattle, WA 98112",3,2.5,home,2,Seattle,4
2238,"806 23rd Ave S Unit B, Seattle, WA 98144",2,1.5,home,2,Seattle,4
2239,"5252 12th Ave NE Unit B, Seattle, WA 98105",1,1.5,home,2,Seattle,4
2240,"12337 Sand Point Way NE, Seattle, WA 98125",4,2.75,home,2,Seattle,4
2241,"7310 7th Pl SW, Seattle, WA 98106",3,2.5,home,2,Seattle,4
2242,"6706 14th Ave NW Unit B, Seattle, WA 98117",3,2,home,2,Seattle,4
2243,"2447 E Valley St, Seattle, WA 98112",3,2,home,2,Seattle,4
2244,"509 32nd Ave, Seattle, WA 98122",3,2,home,2,Seattle,4
2245,"6212 20th Ave NW, Seattle, WA 98107",3,3.5,home,2,Seattle,4
2246,"1105 Spring St #810, Seattle, WA 98104",1,1,home,2,Seattle,4
2247,"10843 12th Ave NE, Seattle, WA 98125",3,2,home,2,Seattle,4
2248,"7121 16th Ave SW, Seattle, WA 98106",3,1,home,2,Seattle,4
2249,"1042 S Director St, Seattle, WA 98108",4,3.5,home,2,Seattle,4
2250,"1958 Harvard Ave E #201, Seattle, WA 98102",2,2,home,2,Seattle,4
2251,"10512 Fremont Ave N, Seattle, WA 98133",3,4.25,home,2,Seattle,4
2252,"2353 Yale Ave E Unit A, Seattle, WA 98102",2,2,home,2,Seattle,4
2253,"10459 Des Moines Memorial Dr S Unit N301, Seattle, WA 98168",2,2,home,2,Seattle,4
2254,"3964 S Eddy, Seattle, WA 98118",4,2,home,2,Seattle,4
2255,"5435 47th SW, Seattle, WA 98136",5,3,home,2,Seattle,4
2256,"523 B 22nd Ave, Seattle, WA 98122",2,2,home,2,Seattle,4
2257,"9257 B Ashworth Ave N, Seattle, WA 98103",1,1,home,2,Seattle,4
2258,"8501 Ravenna Ave NE, Seattle, WA 98115",3,3,home,2,Seattle,4
2259,"3033 SW Spokane St, Seattle, WA 98126",4,3.5,home,2,Seattle,4
2260,"4118 SW Southern St, Seattle, WA 98136",5,3,home,2,Seattle,4
2261,"1920 4th Ave Ph 101, Seattle, WA 98101",3,3.5,home,2,Seattle,4
2262,"3650 60th Ave SW Unit B, Seattle, WA 98116",4,3.5,home,2,Seattle,4
2263,"2330 30th Ave S, Seattle, WA 98144",4,2,home,2,Seattle,4
